time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,set_point,dt,raw_divergence,color_count,mu_x,p_output,i_output,pid_on, time_sl,raw_of_y, of_y, raw_of_y_d, raw_of_y_d_test, of_y_d,mu_y, mu_z,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
12.710770,-0.003927,-0.001604,-1.086666,-0.000048,-0.000082,-0.025782,0.002249,-0.000036,0.029813,-0.000011,-0.000226,0.000439,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,32,0
12.712724,-0.003927,-0.001604,-1.086718,-0.000044,-0.000082,-0.025722,0.002261,-0.000027,0.029782,-0.000010,-0.000228,0.000439,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,32,0
12.714678,-0.003927,-0.001604,-1.086769,-0.000039,-0.000082,-0.025663,0.002272,-0.000019,0.029749,-0.000009,-0.000229,0.000438,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1404.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,32,0
12.716632,-0.003928,-0.001604,-1.086821,-0.000035,-0.000082,-0.025603,0.002282,-0.000011,0.029714,-0.000008,-0.000230,0.000438,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,32,0
12.718586,-0.003928,-0.001604,-1.086872,-0.000030,-0.000082,-0.025544,0.002291,-0.000002,0.029677,-0.000008,-0.000232,0.000437,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,32,0
12.720540,-0.003928,-0.001604,-1.086923,-0.000025,-0.000082,-0.025484,0.002299,0.000006,0.029638,-0.000007,-0.000233,0.000437,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,32,0
12.722494,-0.003928,-0.001605,-1.086974,-0.000021,-0.000082,-0.025425,0.002306,0.000014,0.029598,-0.000006,-0.000234,0.000436,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,31,0
12.724448,-0.003928,-0.001605,-1.087025,-0.000016,-0.000082,-0.025366,0.002312,0.000022,0.029556,-0.000005,-0.000235,0.000436,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,31,0
12.726402,-0.003928,-0.001605,-1.087075,-0.000012,-0.000082,-0.025307,0.002316,0.000031,0.029513,-0.000004,-0.000236,0.000436,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,31,0
12.728356,-0.003928,-0.001605,-1.087126,-0.000007,-0.000082,-0.025248,0.002321,0.000039,0.029468,-0.000003,-0.000237,0.000435,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,31,0
12.730310,-0.003928,-0.001605,-1.087176,-0.000002,-0.000081,-0.025189,0.002324,0.000047,0.029423,-0.000003,-0.000237,0.000435,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,31,0
12.732264,-0.003928,-0.001605,-1.087227,0.000002,-0.000081,-0.025130,0.002327,0.000055,0.029377,-0.000002,-0.000238,0.000434,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,31,0
12.734218,-0.003928,-0.001606,-1.087277,0.000007,-0.000081,-0.025072,0.002330,0.000063,0.029330,-0.000001,-0.000239,0.000434,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,34,0
12.736172,-0.003928,-0.001606,-1.087327,0.000012,-0.000081,-0.025013,0.002332,0.000071,0.029285,-0.000000,-0.000240,0.000434,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,34,0
12.738126,-0.003928,-0.001606,-1.087377,0.000016,-0.000081,-0.024955,0.002333,0.000080,0.029239,0.000001,-0.000240,0.000433,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,34,0
12.740080,-0.003928,-0.001606,-1.087427,0.000021,-0.000081,-0.024896,0.002334,0.000088,0.029193,0.000002,-0.000241,0.000433,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,34,1
12.742034,-0.003928,-0.001606,-1.087477,0.000026,-0.000081,-0.024838,0.002334,0.000094,0.029145,0.000002,-0.000241,0.000432,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,34,1
12.743988,-0.003928,-0.001606,-1.087526,0.000030,-0.000080,-0.024780,0.002332,0.000102,0.029097,0.000003,-0.000241,0.000432,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,34,1
12.745942,-0.003928,-0.001607,-1.087576,0.000035,-0.000080,-0.024722,0.002329,0.000110,0.029049,0.000004,-0.000241,0.000432,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,34,1
12.747896,-0.003927,-0.001607,-1.087625,0.000040,-0.000080,-0.024664,0.002325,0.000118,0.029000,0.000005,-0.000241,0.000432,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,34,2
12.749850,-0.003927,-0.001607,-1.087674,0.000044,-0.000080,-0.024606,0.002319,0.000125,0.028950,0.000006,-0.000241,0.000431,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,34,2
12.751804,-0.003927,-0.001607,-1.087724,0.000049,-0.000079,-0.024548,0.002311,0.000133,0.028901,0.000007,-0.000240,0.000431,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,34,2
12.753758,-0.003927,-0.001607,-1.087773,0.000054,-0.000079,-0.024490,0.002302,0.000141,0.028852,0.000008,-0.000240,0.000431,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,34,2
12.755712,-0.003927,-0.001607,-1.087822,0.000058,-0.000079,-0.024432,0.002291,0.000149,0.028802,0.000008,-0.000239,0.000431,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6501,0,34,3
12.757666,-0.003927,-0.001607,-1.087870,0.000063,-0.000079,-0.024375,0.002277,0.000156,0.028751,0.000009,-0.000238,0.000431,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,33,3
12.759620,-0.003927,-0.001608,-1.087919,0.000067,-0.000078,-0.024318,0.002261,0.000164,0.028171,0.000010,-0.000237,0.000431,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,33,3
12.761574,-0.003927,-0.001608,-1.087968,0.000072,-0.000078,-0.024263,0.002244,0.000172,0.027364,0.000011,-0.000235,0.000431,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,33,3
12.763528,-0.003926,-0.001608,-1.088016,0.000076,-0.000078,-0.024210,0.002224,0.000180,0.026594,0.000012,-0.000233,0.000431,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,33,3
12.765482,-0.003926,-0.001608,-1.088065,0.000081,-0.000077,-0.024157,0.002202,0.000189,0.025893,0.000013,-0.000231,0.000431,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,33,3
12.767436,-0.003926,-0.001608,-1.088113,0.000085,-0.000077,-0.024107,0.002179,0.000197,0.025254,0.000013,-0.000229,0.000432,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,33,4
12.769390,-0.003926,-0.001608,-1.088161,0.000089,-0.000076,-0.024057,0.002153,0.000203,0.024671,0.000014,-0.000227,0.000432,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,33,4
12.771344,-0.003926,-0.001609,-1.088209,0.000094,-0.000076,-0.024008,0.002126,0.000211,0.024139,0.000015,-0.000225,0.000432,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,32,4
12.773298,-0.003926,-0.001609,-1.088257,0.000098,-0.000076,-0.023961,0.002097,0.000219,0.023652,0.000016,-0.000222,0.000433,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1456.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,32,4
12.775252,-0.003925,-0.001609,-1.088305,0.000102,-0.000075,-0.023914,0.002066,0.000228,0.023209,0.000017,-0.000219,0.000433,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,32,4
12.777206,-0.003925,-0.001609,-1.088353,0.000106,-0.000075,-0.023868,0.002033,0.000236,0.022803,0.000018,-0.000216,0.000434,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,32,4
12.779160,-0.003925,-0.001609,-1.088401,0.000110,-0.000074,-0.023823,0.001999,0.000244,0.022431,0.000019,-0.000213,0.000434,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,32,4
12.781114,-0.003925,-0.001609,-1.088448,0.000114,-0.000074,-0.023779,0.001963,0.000252,0.022091,0.000019,-0.000209,0.000435,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,32,4
12.783068,-0.003925,-0.001609,-1.088496,0.000118,-0.000073,-0.023735,0.001926,0.000260,0.021780,0.000020,-0.000206,0.000436,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,32,4
12.785022,-0.003924,-0.001610,-1.088543,0.000122,-0.000073,-0.023692,0.001887,0.000268,0.021494,0.000021,-0.000202,0.000437,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,0,32,4
12.786976,-0.003924,-0.001610,-1.088591,0.000125,-0.000072,-0.023650,0.001847,0.000276,0.021232,0.000022,-0.000198,0.000438,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,31,4
12.788930,-0.003924,-0.001610,-1.088638,0.000129,-0.000071,-0.023607,0.001806,0.000284,0.021095,0.000023,-0.000195,0.000438,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,31,4
12.790884,-0.003924,-0.001610,-1.088685,0.000132,-0.000071,-0.023565,0.001764,0.000292,0.021002,0.000024,-0.000190,0.000439,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,31,3
12.792838,-0.003923,-0.001610,-1.088732,0.000136,-0.000070,-0.023523,0.001720,0.000301,0.020914,0.000025,-0.000186,0.000440,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,31,3
12.794792,-0.003923,-0.001610,-1.088779,0.000139,-0.000070,-0.023482,0.001676,0.000309,0.020832,0.000025,-0.000182,0.000441,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,31,3
12.796746,-0.003923,-0.001610,-1.088826,0.000143,-0.000069,-0.023440,0.001631,0.000317,0.020753,0.000026,-0.000178,0.000442,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,31,3
12.798700,-0.003922,-0.001611,-1.088873,0.000146,-0.000068,-0.023399,0.001586,0.000324,0.020679,0.000027,-0.000173,0.000443,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,31,3
12.800654,-0.003922,-0.001611,-1.088920,0.000149,-0.000068,-0.023358,0.001540,0.000332,0.020608,0.000028,-0.000169,0.000444,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,31,3
12.802608,-0.003922,-0.001611,-1.088967,0.000152,-0.000067,-0.023316,0.001493,0.000340,0.020540,0.000029,-0.000164,0.000445,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,31,3
12.804562,-0.003921,-0.001611,-1.089013,0.000155,-0.000066,-0.023275,0.001445,0.000348,0.020475,0.000030,-0.000160,0.000446,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,31,3
12.806516,-0.003921,-0.001611,-1.089060,0.000158,-0.000066,-0.023235,0.001398,0.000355,0.020413,0.000030,-0.000155,0.000447,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,30,3
12.808470,-0.003921,-0.001611,-1.089106,0.000160,-0.000065,-0.023194,0.001349,0.000363,0.020352,0.000031,-0.000151,0.000448,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,30,2
12.810424,-0.003921,-0.001611,-1.089153,0.000163,-0.000064,-0.023153,0.001301,0.000372,0.020293,0.000032,-0.000146,0.000449,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,30,2
12.812378,-0.003920,-0.001612,-1.089199,0.000166,-0.000063,-0.023113,0.001252,0.000380,0.020237,0.000033,-0.000141,0.000450,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,30,2
12.814332,-0.003920,-0.001612,-1.089245,0.000168,-0.000063,-0.023072,0.001203,0.000387,0.020182,0.000034,-0.000136,0.000451,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,30,2
12.816286,-0.003920,-0.001612,-1.089291,0.000170,-0.000062,-0.023032,0.001154,0.000395,0.020129,0.000035,-0.000131,0.000452,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,30,2
12.818240,-0.003919,-0.001612,-1.089337,0.000173,-0.000061,-0.022992,0.001105,0.000402,0.020078,0.000036,-0.000127,0.000453,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,0,30,2
12.820194,-0.003919,-0.001612,-1.089383,0.000175,-0.000060,-0.022952,0.001056,0.000410,0.020028,0.000036,-0.000122,0.000454,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,-1,30,2
12.822148,-0.003918,-0.001612,-1.089429,0.000177,-0.000059,-0.022912,0.001007,0.000417,0.019979,0.000037,-0.000117,0.000455,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,-1,30,2
12.824102,-0.003918,-0.001612,-1.089475,0.000179,-0.000059,-0.022872,0.000958,0.000425,0.019931,0.000038,-0.000112,0.000456,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6506,-1,30,1
12.826056,-0.003918,-0.001612,-1.089521,0.000180,-0.000058,-0.022832,0.000909,0.000434,0.019885,0.000039,-0.000107,0.000457,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,-1,30,1
12.828010,-0.003917,-0.001612,-1.089566,0.000182,-0.000057,-0.022793,0.000861,0.000441,0.019734,0.000040,-0.000103,0.000458,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,-1,30,1
12.829964,-0.003917,-0.001613,-1.089612,0.000184,-0.000056,-0.022753,0.000813,0.000447,0.019559,0.000041,-0.000098,0.000459,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.065000,0.000000,1482.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6507,-1,30,1
